,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
145547,0.35284,0.32818,0.29837,0.31777,0.61369,0.71682,0.62009,0.73435,0.04096,0.00042,0.1132,0.09606,63.75,0.0,0.0,1.0
114580,0.81016,0.71885,0.76149,0.70251,0.74812,0.79679,0.7081,0.82646,0.27875,0.00627,0.08694,0.10525,73.57,0.0,0.0,1.0
194196,0.74674,0.68889,0.72803,0.75014,0.84915,0.85053,0.82382,0.84492,0.66333,0.1215,0.09324,0.1148,67.55,0.0,0.0,1.0
178339,0.83281,0.78608,0.81436,0.81793,0.8513,0.8818,0.83441,0.89213,0.6098,0.09287,0.10059,0.12157,50.39,0.0,0.0,1.0
22445,0.69689,0.73917,0.72095,0.80717,0.88352,0.9788,0.81179,1.03035,0.0565,0.00032,0.6763,0.44984,45.54,0.0,0.0,1.0
137291,0.59923,0.76013,0.96077,0.83848,0.89539,0.97745,0.81851,1.02812,0.33837,0.11937,0.14256,0.17738,36.67,0.0,0.0,1.0
34341,0.76941,0.73069,0.76614,0.71536,0.75555,0.79958,0.72139,0.83014,0.09205,0.0003,0.71285,0.5359,41.04,0.0,0.0,1.0
58196,0.22089,0.36748,0.18468,0.49877,0.9447,0.97729,0.89752,0.99778,0.17133,0.00033,0.78667,0.34221,35.84,1.0,0.0,0.0
177591,0.41011,0.41491,0.39422,0.48943,0.96901,0.97754,0.95429,0.985,0.55802,0.02359,0.5903,0.3333,50.81,0.0,0.0,1.0
85004,0.53397,0.67734,0.78012,0.64221,0.75344,0.87427,0.69146,0.9486,0.00945,0.00078,0.57588,0.18006,81.24,1.0,0.0,0.0
86843,0.56483,0.77291,0.88387,0.91935,0.9478,0.96444,0.94445,0.98322,0.50933,0.00347,0.6391,0.28929,77.69,1.0,0.0,0.0
140938,0.81009,0.76568,0.79349,0.81807,0.95536,0.95088,0.93194,0.94115,0.74119,0.17388,0.11268,0.13495,51.45,0.0,0.0,1.0
51641,0.23923,0.3379,0.21878,0.51763,0.97996,0.99189,0.95343,1.00066,0.42161,0.00082,0.65401,0.32018,37.94,1.0,0.0,0.0
112358,0.99374,0.93008,0.97164,0.96087,0.98078,0.99317,0.94647,1.00139,0.72796,0.3333,0.13605,0.16524,46.71,0.0,0.0,1.0
132363,0.55528,0.54574,0.52683,0.56645,0.87323,0.94616,0.80015,0.99063,0.24583,0.0009,0.05742,0.0715,44.39,0.0,0.0,1.0
96968,0.45728,0.64701,0.42217,0.85639,0.90901,0.96079,0.85635,0.99138,0.09309,0.00031,0.93423,0.63069,54.65,1.0,0.0,0.0
99104,0.33007,0.50449,0.32917,0.85223,0.99674,0.99873,0.99716,1.0011,0.89348,0.34492,0.96281,0.62194,39.08,1.0,0.0,0.0
159501,0.61249,0.61275,0.58603,0.71279,0.98302,0.98507,0.97048,0.98632,0.71741,0.13061,0.10631,0.129,51.7,0.0,0.0,1.0
145018,0.55064,0.58135,0.53488,0.68541,1.04585,1.04707,1.03782,1.04721,0.83338,0.11371,0.08386,0.10272,31.14,0.0,0.0,1.0
45366,0.69078,0.76137,0.67895,0.95365,1.08086,1.09811,1.04218,1.11013,0.55149,0.07313,0.90437,0.72354,33.15,0.0,0.0,1.0
15037,0.5489,0.40647,0.45229,0.48951,0.55652,0.55892,0.54738,0.55914,0.37536,0.0399,0.39626,0.31802,84.2,0.0,0.0,1.0
167817,0.63913,0.6386,0.62422,0.73983,1.00623,1.01182,0.99003,1.01691,0.64576,0.17349,0.25826,0.26322,46.16,0.0,0.0,1.0
17228,0.37434,0.3367,0.36279,0.4609,0.71545,0.726,0.69466,0.73422,0.33647,0.01759,0.43926,0.31122,73.36,0.0,0.0,1.0
96161,0.35092,0.46157,0.326,0.63544,0.80044,0.89713,0.74818,0.95899,0.01895,0.0007,0.65199,0.24555,80.68,1.0,0.0,0.0
28001,0.46573,0.58193,0.43487,0.75856,0.99424,1.01983,0.94865,1.03886,0.33549,0.01069,0.81778,0.46841,44.74,0.0,0.0,1.0
95085,0.19461,0.20446,0.14035,0.22379,0.85024,0.93327,0.78714,0.98038,0.02496,0.00033,0.45826,0.1686,66.2,1.0,0.0,0.0
173194,0.72205,0.65827,0.702,0.73001,0.83667,0.84279,0.81816,0.8435,0.67965,0.2619,0.14275,0.16781,71.34,0.0,0.0,1.0
49759,0.45362,0.6212,0.4061,0.80948,0.9437,0.99498,0.88105,1.03034,0.26303,0.04728,0.47387,0.3681,45.9,0.0,0.0,1.0
67900,0.12659,0.09968,0.09143,0.08897,0.09033,0.08827,0.08188,0.08594,0.03324,0.00047,0.06295,0.05414,50.8,1.0,0.0,0.0
32712,0.51203,0.49366,0.50265,0.5416,0.77245,0.86079,0.75813,0.89927,0.394,0.06401,0.63372,0.52041,59.35,0.0,0.0,1.0
37839,0.84045,0.81334,0.88245,0.90206,0.93766,0.99712,0.96044,1.10779,0.75572,0.32482,0.7215,0.55214,31.91,0.0,0.0,1.0
126050,0.36868,0.35296,0.3152,0.44615,0.67267,0.7103,0.64978,0.73422,0.18856,0.00484,0.20011,0.15065,82.49,0.0,0.0,1.0
192875,0.73999,0.6947,0.72654,0.75095,0.91728,0.93044,0.88773,0.93909,0.60611,0.17028,0.1129,0.1399,60.74,0.0,0.0,1.0
115522,0.56715,0.56196,0.53998,0.59745,0.88533,0.96798,0.80923,1.0217,0.35098,0.01373,0.0645,0.08103,31.41,0.0,0.0,1.0
181333,0.6624,0.5926,0.64777,0.67748,0.69097,0.70005,0.70682,0.72076,0.66576,0.29606,0.15583,0.17789,76.41,0.0,0.0,1.0
175009,0.87906,0.83084,0.86275,0.84197,0.91753,0.97275,0.86148,1.00783,0.46464,0.23001,0.16704,0.19822,44.19,0.0,0.0,1.0
77666,0.28786,0.38515,0.22762,0.4682,0.91637,0.96631,0.8606,0.99489,0.09125,0.00031,0.68522,0.26336,39.95,1.0,0.0,0.0
39116,0.59407,0.53618,0.61232,0.61469,0.69123,0.74559,0.64484,0.77747,0.07739,0.00059,0.58456,0.43254,71.19,0.0,0.0,1.0
105528,0.72182,0.69303,0.70118,0.74742,0.94141,0.96508,0.89017,0.97757,0.54683,0.08427,0.07708,0.09696,48.14,0.0,0.0,1.0
178250,0.44225,0.3516,0.39481,0.45455,0.646,0.66415,0.64294,0.6789,0.46702,0.22805,0.16786,0.18348,84.53,0.0,0.0,1.0
105269,0.53645,0.45947,0.49147,0.54625,0.66566,0.69166,0.64006,0.70707,0.26578,0.00226,0.10694,0.12129,81.7,0.0,0.0,1.0
195593,0.72638,0.72445,0.91621,0.81127,0.86158,0.93523,0.79686,0.97781,0.33092,0.05727,0.1112,0.12518,51.13,0.0,0.0,1.0
159728,0.69654,0.60938,0.66705,0.70121,0.73722,0.75176,0.73013,0.76223,0.63687,0.18199,0.1065,0.12441,78.47,0.0,0.0,1.0
131455,0.53319,0.4947,0.51157,0.56568,0.87638,0.88023,0.86928,0.88406,0.64505,0.08324,0.10464,0.12585,69.66,0.0,0.0,1.0
79348,0.29278,0.34614,0.25674,0.40868,0.92628,0.96998,0.87538,0.99547,0.11666,0.00036,0.589,0.27903,41.55,0.0,1.0,0.0
125354,0.69568,0.62638,0.66899,0.71072,0.76437,0.77348,0.7515,0.77691,0.6978,0.31659,0.13391,0.15948,76.34,0.0,0.0,1.0
42133,0.49017,0.44335,0.44342,0.56478,0.66697,0.68289,0.64691,0.69459,0.41244,0.12249,0.50618,0.40912,76.71,0.0,0.0,1.0
88543,0.39883,0.66393,0.40049,0.92051,0.95005,0.97945,0.91086,0.99745,0.21542,0.00036,0.7372,0.34697,39.4,1.0,0.0,0.0
182893,0.68578,0.64695,0.67274,0.714,0.89467,0.90922,0.86361,0.91867,0.60425,0.11817,0.08936,0.11098,63.65,0.0,0.0,1.0
43906,0.47017,0.36606,0.38437,0.42694,0.57148,0.58049,0.54802,0.58619,0.19351,0.00175,0.44518,0.33185,82.77,0.0,0.0,1.0
19361,0.62332,0.58683,0.60117,0.62709,0.77959,0.83531,0.73758,0.87072,0.3653,0.02712,0.48228,0.31791,61.13,0.0,0.0,1.0
40910,0.61109,0.59977,0.75243,0.8368,0.87268,0.88981,0.84078,0.9025,0.34179,0.00635,0.65352,0.42807,59.84,0.0,0.0,1.0
189807,0.62004,0.58508,0.62265,0.62958,0.64696,0.66535,0.6519,0.69707,0.43337,0.02607,0.06217,0.07877,56.66,0.0,0.0,1.0
160862,0.4955,0.38087,0.43141,0.51111,0.64853,0.65378,0.63636,0.65743,0.33665,0.00296,0.07936,0.0872,84.79,0.0,0.0,1.0
153776,0.73316,0.67919,0.71141,0.75263,0.77172,0.78805,0.74943,0.79582,0.4796,0.0303,0.60514,0.50727,66.32,0.0,0.0,1.0
44607,0.60704,0.65856,0.56683,0.75405,0.9394,0.95354,0.91242,0.96479,0.37574,0.00184,0.44763,0.33242,53.58,0.0,0.0,1.0
19513,0.27839,0.21827,0.22183,0.22331,0.22822,0.23131,0.22156,0.23282,0.09511,0.0014,0.22691,0.18689,78.11,0.0,0.0,1.0
82955,0.30675,0.31361,0.24351,0.41087,0.75701,0.86532,0.70786,0.94009,0.01779,0.00116,0.7749,0.29704,83.74,1.0,0.0,0.0
7851,0.2449,0.28935,0.19448,0.35884,0.87435,0.90797,0.82679,0.93198,0.17849,0.00158,0.67552,0.35206,62.73,0.0,1.0,0.0
99688,0.2574,0.41276,0.25059,0.67177,0.99479,0.9974,0.99428,1.00041,0.86479,0.28076,0.74448,0.36968,44.04,1.0,0.0,0.0
82872,0.26217,0.45609,0.23241,0.61815,0.89629,0.95847,0.83469,0.99264,0.0561,0.00026,0.87692,0.38144,33.67,1.0,0.0,0.0
153846,0.64737,0.62009,0.62606,0.67272,0.80041,0.85378,0.75816,0.8893,0.42902,0.03987,0.16073,0.18836,63.12,0.0,0.0,1.0
18917,0.60637,0.52599,0.613,0.68387,0.69303,0.69605,0.68714,0.69837,0.47918,0.03426,0.51449,0.41811,76.22,0.0,0.0,1.0
73786,0.2805,0.33985,0.24492,0.42526,0.90841,0.96377,0.85014,0.99442,0.0719,0.00034,0.88491,0.38046,37.6,1.0,0.0,0.0
61726,0.34173,0.58868,0.36511,0.91666,0.97638,0.98811,0.95479,0.99801,0.45431,0.00141,0.95132,0.63844,55.75,1.0,0.0,0.0
35148,0.41682,0.48301,0.40126,0.59238,1.00222,1.05474,0.94416,1.08687,0.10691,0.00029,0.98323,0.80166,40.82,0.0,1.0,0.0
32586,0.68376,0.66984,0.79895,0.80559,0.92517,1.00797,0.85028,1.05314,0.09293,0.00036,0.73164,0.47685,45.12,0.0,0.0,1.0
31038,0.42305,0.56228,0.42924,0.71958,1.00561,1.0628,0.95047,1.09609,0.10919,0.00029,0.99794,0.53808,31.39,0.0,0.0,1.0
124990,0.84238,0.80136,0.82427,0.84358,0.96789,0.97418,0.92417,0.96961,0.78792,0.20357,0.0932,0.11337,36.3,0.0,0.0,1.0
180547,0.65235,0.61712,0.62276,0.60334,0.79453,0.86291,0.72495,0.8982,0.20151,0.02518,0.26777,0.28579,57.08,0.0,0.0,1.0
88549,0.19739,0.22295,0.13196,0.34609,0.94745,0.96285,0.95499,0.98163,0.63671,0.02238,0.7092,0.35977,80.62,1.0,0.0,0.0
93593,0.83184,0.73787,0.85753,0.87148,0.91493,0.94662,0.8943,0.97627,0.23073,0.00114,0.90065,0.82789,79.11,1.0,0.0,0.0
60379,0.20254,0.30951,0.15947,0.39714,0.96014,0.98301,0.92373,0.99821,0.26781,0.0004,0.84247,0.51875,44.57,1.0,0.0,0.0
57868,0.27778,0.3343,0.23334,0.44336,0.91808,0.95943,0.87563,0.98812,0.13476,0.00047,0.92185,0.64004,68.12,1.0,0.0,0.0
53166,0.42222,0.44366,0.41421,0.57652,0.99496,0.99841,0.98465,1.0018,0.7011,0.04391,0.95559,0.89552,38.34,1.0,0.0,0.0
191378,0.73352,0.72519,0.72474,0.76657,0.94443,1.01052,0.88063,1.05155,0.38143,0.04339,0.53238,0.34329,34.74,0.0,0.0,1.0
164636,0.59328,0.58734,0.59464,0.6619,1.02989,1.04129,1.00963,1.05106,0.51037,0.00619,0.67387,0.50038,38.76,0.0,0.0,1.0
135442,0.79792,0.76497,0.78071,0.82747,0.91168,0.92812,0.86598,0.93153,0.5973,0.05423,0.07706,0.09638,51.01,0.0,0.0,1.0
86782,0.23239,0.25059,0.18258,0.29818,0.83899,0.92597,0.77857,0.97628,0.02281,0.00042,0.82661,0.33376,71.58,1.0,0.0,0.0
98296,0.20931,0.18949,0.22462,0.20578,0.22236,0.23684,0.19933,0.23174,0.0121,0.0003,0.16666,0.12171,56.76,1.0,0.0,0.0
3030,0.26635,0.26806,0.20858,0.29277,0.68809,0.75846,0.6319,0.79899,0.05524,0.00069,0.67669,0.26765,71.24,0.0,1.0,0.0
126394,0.50001,0.52282,0.46938,0.61345,0.7962,0.85691,0.74577,0.89407,0.29972,0.01305,0.08586,0.10232,66.54,0.0,0.0,1.0
24536,0.79715,0.77817,0.85837,0.855,0.90512,0.98704,0.90275,1.06157,0.46686,0.03586,0.581,0.38052,39.71,0.0,0.0,1.0
95082,0.23977,0.27926,0.24034,0.43927,0.96607,0.9803,0.94599,0.99342,0.42192,0.00099,0.8115,0.4543,64.82,1.0,0.0,0.0
123877,0.64015,0.6038,0.61723,0.65081,0.78319,0.83236,0.74847,0.86379,0.54139,0.10896,0.08108,0.10103,67.57,0.0,0.0,1.0
138520,0.57032,0.52015,0.55046,0.55221,0.56316,0.569,0.54686,0.5728,0.24579,0.00091,0.07321,0.08689,65.03,0.0,0.0,1.0
132526,0.62357,0.59647,0.60329,0.65225,0.92805,0.95201,0.87841,0.96491,0.54909,0.08973,0.05773,0.07379,52.11,0.0,0.0,1.0
100657,0.36866,0.36266,0.33219,0.43767,0.95525,0.9657,0.93023,0.97514,0.53329,0.17803,0.3026,0.22011,57.46,0.0,0.0,1.0
178372,0.64141,0.6189,0.6249,0.71674,0.8739,0.88971,0.84618,0.90117,0.59323,0.26178,0.13888,0.16598,66.46,0.0,0.0,1.0
73836,0.31649,0.39611,0.2954,0.52353,0.99438,0.99671,0.99542,0.99987,0.89203,0.35165,0.96568,0.78452,46.79,1.0,0.0,0.0
123034,0.72367,0.68712,0.71163,0.72274,0.7261,0.72612,0.72338,0.72398,0.70516,0.31177,0.10823,0.13359,39.81,0.0,0.0,1.0
131606,0.62412,0.55764,0.59325,0.63289,0.72368,0.74953,0.70465,0.76471,0.54784,0.19871,0.13509,0.15798,77.58,0.0,0.0,1.0
52630,0.13703,0.19169,0.11459,0.29539,0.89695,0.98623,0.94805,0.99737,0.40822,0.00062,0.48473,0.21301,52.25,1.0,0.0,0.0
196420,0.94518,0.88419,0.93366,0.95163,0.96088,0.96493,0.95606,0.96862,0.72739,0.07804,0.2382,0.27304,53.95,0.0,0.0,1.0
194467,0.40757,0.37167,0.34319,0.4476,0.64828,0.65382,0.6365,0.65839,0.38541,0.05082,0.32845,0.28697,78.98,0.0,0.0,1.0
71170,0.32686,0.28558,0.24895,0.34213,0.69105,0.83085,0.63583,0.9215,0.01254,0.00119,0.77491,0.31092,84.65,1.0,0.0,0.0
20329,0.51849,0.46828,0.50756,0.4938,0.51497,0.53417,0.49149,0.5338,0.23491,0.02179,0.37165,0.26492,75.79,0.0,0.0,1.0
137645,0.56451,0.57964,0.72369,0.76704,0.83868,0.91508,0.89502,0.96883,0.35337,0.00325,0.08709,0.11097,55.88,0.0,0.0,1.0
196659,0.56989,0.49025,0.53347,0.55912,0.70494,0.72935,0.68096,0.74546,0.32663,0.01431,0.09728,0.11566,80.01,0.0,0.0,1.0
165453,0.68418,0.94842,0.84125,0.86431,0.91378,0.9754,0.84312,1.01464,0.42081,0.06634,0.09171,0.11197,36.24,0.0,0.0,1.0
111611,0.5428,0.50693,0.51121,0.58321,0.84095,0.84646,0.82731,0.85079,0.61887,0.19392,0.09651,0.11814,71.85,0.0,0.0,1.0
89093,0.76723,0.76586,0.8374,0.78716,0.83591,0.88622,0.79555,0.9121,0.08966,0.00058,0.86767,0.71755,65.01,1.0,0.0,0.0
194315,0.63333,0.53292,0.595,0.63063,0.64293,0.65164,0.66366,0.68944,0.62858,0.2311,0.09498,0.11328,81.36,0.0,0.0,1.0
92355,0.16196,0.21479,0.25705,0.49212,0.93176,0.97331,0.88012,0.99725,0.12536,0.00033,0.62458,0.28578,31.65,1.0,0.0,0.0
11449,0.61325,0.60576,0.58472,0.64817,0.94998,1.04031,0.87347,1.09969,0.36916,0.0248,0.62924,0.34586,36.54,0.0,0.0,1.0
23908,0.57969,0.55082,0.59714,0.60945,0.62609,0.64027,0.63098,0.66161,0.36803,0.01346,0.59703,0.46376,54.08,0.0,0.0,1.0
3114,0.74641,0.7413,0.73418,0.8258,0.96069,0.97442,0.93432,0.98439,0.60738,0.14055,0.58508,0.45377,51.04,0.0,0.0,1.0
136757,0.48974,0.46043,0.45063,0.52096,0.81133,0.83745,0.78178,0.85448,0.46943,0.14487,0.09519,0.11419,71.7,0.0,0.0,1.0
140119,0.7865,0.73941,0.7955,0.79972,0.81915,0.84769,0.80717,0.87168,0.57967,0.05771,0.08245,0.103,62.41,0.0,0.0,1.0
185582,0.76615,0.74059,0.76638,0.81889,1.00234,1.00867,0.97856,1.01124,0.60296,0.05806,0.4472,0.43379,44.79,0.0,0.0,1.0
59362,0.40539,0.56874,0.35582,0.78282,0.99165,0.99631,0.97992,1.00084,0.65629,0.02518,0.85113,0.43468,43.83,1.0,0.0,0.0
170338,0.72697,0.69852,0.71168,0.7626,0.9878,0.99556,0.96086,0.99954,0.69413,0.14625,0.10033,0.12329,47.79,0.0,0.0,1.0
74721,0.46271,0.66264,0.43654,0.97328,0.98678,0.99427,0.96913,1.00062,0.54925,0.00537,0.95288,0.71082,43.22,1.0,0.0,0.0
180806,0.68751,0.71426,0.96182,0.8639,0.91274,0.97022,0.83582,0.99333,0.0999,0.00029,0.04624,0.05577,33.99,0.0,0.0,1.0
197210,0.67288,0.63933,0.66096,0.83637,0.8542,0.86622,0.83096,0.87363,0.61634,0.14307,0.09528,0.11691,68.9,0.0,0.0,1.0
93228,0.55766,0.63344,0.5364,0.77792,0.97939,0.98655,0.97425,0.99479,0.67064,0.01859,0.45917,0.37889,63.72,1.0,0.0,0.0
51224,0.24324,0.30926,0.2223,0.44259,0.99626,0.99833,0.99721,1.00078,0.90902,0.41603,0.8588,0.43814,37.12,1.0,0.0,0.0
126083,0.51101,0.49246,0.57899,0.62248,0.66214,0.7005,0.73517,0.78022,0.59294,0.09911,0.13808,0.17952,65.41,0.0,0.0,1.0
65239,0.13754,0.16781,0.10024,0.23204,0.95394,0.98709,0.97756,0.99495,0.71176,0.02871,0.30492,0.09684,65.41,1.0,0.0,0.0
18420,0.45649,0.35833,0.36895,0.32465,0.3549,0.38679,0.32525,0.40432,0.01531,0.00086,0.37598,0.27127,80.1,0.0,0.0,1.0
176735,0.85052,0.78641,0.82573,0.83038,0.83043,0.82608,0.81368,0.81564,0.72569,0.13861,0.07174,0.09042,63.57,0.0,0.0,1.0
37645,0.27247,0.36374,0.22709,0.49465,1.03378,1.05771,0.99185,1.07581,0.33157,0.00461,0.94457,0.5167,37.76,0.0,1.0,0.0
150663,0.52625,0.4976,0.48953,0.57532,0.76649,0.77749,0.7455,0.78577,0.44012,0.05816,0.52163,0.36654,69.66,0.0,0.0,1.0
144065,0.3213,0.63042,0.28316,0.94573,1.00439,1.00739,1.00838,1.0115,0.94344,0.2906,0.39402,0.2413,49.32,1.0,0.0,0.0
138111,0.83421,0.78527,0.81185,0.81399,0.85344,0.87916,0.82591,0.8784,0.50232,0.01825,0.06601,0.08329,51.26,0.0,0.0,1.0
52264,0.31425,0.37632,0.30355,0.61071,0.93501,0.96635,0.89672,0.99003,0.19007,0.00049,0.92796,0.51739,66.57,1.0,0.0,0.0
167428,0.5549,0.49161,0.5089,0.45411,0.49139,0.53083,0.45745,0.55051,0.03106,0.00042,0.39879,0.2999,69.14,0.0,0.0,1.0
71156,0.20759,0.26699,0.94393,0.96814,0.98192,0.98843,0.9788,0.99592,0.71434,0.04359,0.58041,0.2566,65.65,1.0,0.0,0.0
107376,0.41165,0.39334,0.38128,0.44138,0.80766,0.85747,0.76267,0.88845,0.23727,0.00798,0.1992,0.17513,68.56,0.0,0.0,1.0
85696,0.24786,0.4053,0.21029,0.59271,0.97311,0.98702,0.94593,0.99813,0.38729,0.00061,0.81157,0.39849,48.5,1.0,0.0,0.0
62606,0.21402,0.35381,0.17932,0.52015,0.98706,0.9925,0.97992,0.99837,0.68925,0.01392,0.2449,0.14027,53.07,1.0,0.0,0.0
13802,0.77095,0.75116,0.80425,0.82094,0.839,0.85638,0.84838,0.88037,0.63901,0.12127,0.70671,0.54839,35.62,0.0,0.0,1.0
12872,0.62253,0.60994,0.62266,0.67488,1.0437,1.06794,1.00902,1.08649,0.46942,0.01403,0.64235,0.46557,32.16,0.0,0.0,1.0
151162,0.5864,0.47042,0.53864,0.56742,0.6611,0.69471,0.63957,0.71595,0.24783,0.00161,0.10071,0.11554,83.71,0.0,0.0,1.0
3351,0.67886,0.68781,0.67991,0.76671,0.96254,1.02766,0.90505,1.07205,0.53658,0.11404,0.71154,0.53757,40.66,0.0,0.0,1.0
184529,0.86228,0.78188,0.83247,0.83156,0.84268,0.84929,0.82155,0.84817,0.74049,0.31434,0.14733,0.17511,68.34,0.0,0.0,1.0
9423,0.46391,0.38824,0.40493,0.45184,0.53852,0.57484,0.51705,0.59568,0.23741,0.00715,0.34294,0.23425,81.5,0.0,0.0,1.0
13063,0.53182,0.52004,0.5125,0.58889,0.79676,0.83488,0.75829,0.8602,0.42135,0.08054,0.5678,0.39623,63.25,0.0,0.0,1.0
98837,0.21725,0.27938,0.17796,0.40502,0.96744,0.98043,0.95069,0.993,0.46092,0.00156,0.72387,0.3257,66.74,1.0,0.0,0.0
3345,0.74137,0.72796,0.74124,0.81262,0.93766,0.99494,0.89173,1.03581,0.54871,0.06368,0.67354,0.48792,48.56,0.0,0.0,1.0
117276,0.64652,0.57633,0.65372,0.75736,0.7668,0.7681,0.75907,0.7674,0.68613,0.28974,0.12182,0.1453,77.5,0.0,0.0,1.0
167690,0.3928,0.46659,0.3622,0.60182,1.06538,1.06796,1.06555,1.0712,0.93414,0.28816,0.55483,0.32283,32.49,0.0,0.0,1.0
116278,0.73702,0.71865,0.73325,0.84894,0.94093,0.9442,0.92191,0.94575,0.77847,0.38174,0.16985,0.19901,59.22,0.0,0.0,1.0
139061,0.40217,0.4809,0.38575,0.62613,1.01931,1.02336,1.01175,1.02711,0.74446,0.04386,0.16813,0.14349,43.37,0.0,0.0,1.0
137070,0.78728,0.75128,0.77487,0.85472,0.9223,0.91509,0.90382,0.9025,0.80936,0.17334,0.07679,0.09605,57.31,0.0,0.0,1.0
6157,0.49876,0.51408,0.46957,0.538,0.8403,0.91717,0.77798,0.95896,0.02988,0.00033,0.74154,0.38593,52.71,0.0,0.0,1.0
164045,0.806,0.77061,0.79696,0.8182,1.00549,1.01961,0.96896,1.02511,0.64092,0.06009,0.07528,0.09866,35.16,0.0,0.0,1.0
144833,1.02709,0.9574,1.00071,0.97819,0.99701,1.00729,0.94888,1.01071,0.72572,0.1918,0.08233,0.10317,33.28,0.0,0.0,1.0
190524,0.64111,0.58915,0.6126,0.62143,0.70648,0.75914,0.7383,0.79222,0.31404,0.00458,0.18858,0.18008,61.08,0.0,0.0,1.0
43842,0.62558,0.65186,0.62406,0.70821,0.93771,1.03006,0.86763,1.09607,0.50096,0.15293,0.75877,0.5733,31.24,0.0,0.0,1.0
153721,0.22778,0.28294,0.19886,0.37667,0.89704,0.90318,0.88912,0.90952,0.60792,0.04418,0.48259,0.27502,62.02,0.0,1.0,0.0
197133,0.78485,0.75011,0.76588,0.7666,0.8597,0.92151,0.80556,0.96404,0.44008,0.02208,0.06235,0.07929,48.65,0.0,0.0,1.0
44107,0.67559,0.65274,0.6608,0.68744,0.9425,1.02397,0.87542,1.07861,0.37011,0.01067,0.5534,0.33835,35.37,0.0,0.0,1.0
133583,0.58468,0.56446,0.55767,0.61132,0.97286,1.01753,0.95366,1.02419,0.44599,0.01633,0.05652,0.07126,33.95,0.0,0.0,1.0
137189,0.61832,0.50521,0.57591,0.62559,0.70313,0.70618,0.70063,0.70814,0.64571,0.30257,0.18314,0.20386,83.32,0.0,0.0,1.0
8613,0.82835,0.78433,0.84448,0.86097,0.87984,0.90452,0.86935,0.92795,0.7322,0.31567,0.68827,0.57471,56.08,0.0,0.0,1.0
139798,0.3879,0.42805,0.342,0.55241,0.70846,0.76352,0.66757,0.79732,0.11558,0.00085,0.30837,0.2004,78.55,0.0,1.0,0.0
140853,0.62896,0.57343,0.60205,0.62817,0.71684,0.76097,0.74939,0.77832,0.4768,0.02464,0.08692,0.10611,69.93,0.0,0.0,1.0
41153,0.8019,0.77371,0.8057,0.82448,1.00621,1.06198,0.95761,1.1028,0.52285,0.01451,0.78259,0.60644,31.17,0.0,0.0,1.0
167268,0.52462,0.57283,0.49489,0.66787,1.00764,1.02876,0.96449,1.04264,0.38979,0.01266,0.17052,0.1462,36.53,0.0,0.0,1.0
74446,0.21707,0.21618,0.26679,0.27516,0.32231,0.38304,0.41069,0.5207,0.07327,0.00029,0.93742,0.83481,39.66,1.0,0.0,0.0
144790,0.78992,0.75964,0.77399,0.81939,0.95601,0.96525,0.91537,0.96579,0.72733,0.16066,0.08665,0.10618,46.46,0.0,0.0,1.0
105655,0.52649,0.59987,0.9483,0.9229,0.95376,0.97852,0.91523,0.99563,0.23637,0.00038,0.20132,0.25159,52.46,0.0,0.0,1.0
130959,0.65641,0.59797,0.70866,0.74595,0.76998,0.77573,0.74963,0.77831,0.46493,0.02103,0.10023,0.11477,76.75,0.0,0.0,1.0
19557,0.35424,0.35787,0.31419,0.43157,0.77405,0.80208,0.74086,0.82055,0.17342,0.00064,0.72752,0.45523,67.45,0.0,0.0,1.0
99587,0.3013,0.33075,0.22866,0.52378,0.84973,0.90473,0.82898,0.95495,0.10754,0.00112,0.57147,0.25582,83.5,1.0,0.0,0.0
82561,0.25926,0.25677,0.47576,0.62701,0.77554,0.93516,0.94917,0.98411,0.53006,0.00456,0.91699,0.88024,76.39,1.0,0.0,0.0
195193,0.84574,0.80597,0.8322,0.8472,0.93159,0.96981,0.89167,0.99753,0.65135,0.09891,0.09942,0.12108,31.8,0.0,0.0,1.0
111868,0.61607,0.58627,0.59963,0.63169,0.82422,0.9149,0.82342,0.9397,0.43772,0.02953,0.0712,0.08974,58.25,0.0,0.0,1.0
85670,0.25316,0.32842,0.21435,0.40624,0.89228,0.95712,0.83045,0.99215,0.05116,0.00028,0.86816,0.34367,32.86,1.0,0.0,0.0
148584,0.86218,0.82252,0.8454,0.87783,0.95416,0.95167,0.91413,0.94025,0.73639,0.25314,0.11516,0.1403,41.43,0.0,0.0,1.0
142828,0.53528,0.51823,0.50843,0.58646,0.80112,0.8385,0.76603,0.86262,0.49259,0.20061,0.09884,0.1203,70.15,0.0,0.0,1.0
36665,0.24268,0.21701,0.13988,0.25811,0.668,0.68161,0.66462,0.6863,0.3703,0.00446,0.44132,0.22397,81.35,0.0,1.0,0.0
56633,0.1977,0.20659,0.11987,0.25592,0.85738,0.93019,0.80214,0.97677,0.03864,0.00059,0.53319,0.15529,74.86,1.0,0.0,0.0
28423,0.5834,0.58235,0.56614,0.64491,0.93291,0.9637,0.88653,0.98382,0.34677,0.0048,0.50889,0.33898,49.77,0.0,0.0,1.0
