,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
47854,0.4816,0.5581,0.91295,0.92404,0.93898,0.94665,0.926,0.95427,0.55087,0.01505,0.79773,0.63199,54.65,0.0,0.0,1.0
118359,0.60413,0.54881,0.5739,0.62292,0.72783,0.76084,0.7096,0.78133,0.57512,0.23131,0.12972,0.15412,76.93,0.0,0.0,1.0
181291,0.56403,0.48573,0.51894,0.53711,0.58838,0.61996,0.57149,0.64179,0.31626,0.01459,0.41949,0.3253,78.57,0.0,0.0,1.0
103974,0.5022,0.37403,0.41815,0.39052,0.54056,0.61074,0.48441,0.64601,0.0175,0.00146,0.06971,0.05657,84.99,0.0,0.0,1.0
179427,0.7452,0.71599,0.73967,0.78295,1.00275,1.00551,0.9928,1.00555,0.75118,0.10966,0.11684,0.14872,47.1,0.0,0.0,1.0
69430,0.20147,0.26351,0.13361,0.32512,0.82331,0.9415,0.84555,0.97218,0.09246,0.00061,0.46598,0.18998,66.61,1.0,0.0,0.0
121683,0.74027,0.70751,0.75426,0.75904,0.77959,0.79985,0.77134,0.82058,0.49142,0.02819,0.06952,0.0878,49.85,0.0,0.0,1.0
165304,0.53489,0.51514,0.51524,0.58261,0.89474,0.9044,0.87279,0.91196,0.47327,0.03607,0.51273,0.39803,58.48,0.0,0.0,1.0
24025,0.65602,0.64995,0.69175,0.68134,0.70188,0.7227,0.68438,0.72348,0.39073,0.04274,0.53458,0.35811,53.11,0.0,0.0,1.0
195027,0.9401,0.8916,0.91936,0.92688,0.93579,0.93535,0.91382,0.92619,0.85934,0.25338,0.08804,0.11034,40.31,0.0,0.0,1.0
96098,0.31457,0.2676,0.26939,0.25338,0.2644,0.27267,0.24142,0.26391,0.03345,0.0005,0.20987,0.17019,71.63,0.0,1.0,0.0
38996,0.61709,0.58102,0.59644,0.59911,0.75991,0.83486,0.70988,0.88274,0.17748,0.0005,0.60082,0.46302,62.43,0.0,0.0,1.0
125528,0.7954,0.75753,0.77399,0.79552,0.87222,0.91098,0.83215,0.93609,0.57862,0.11096,0.10747,0.1311,51.28,0.0,0.0,1.0
99190,0.26653,0.30028,0.4801,0.546,0.61593,0.68749,0.71,0.78496,0.30187,0.0007,0.93489,0.57236,66.49,1.0,0.0,0.0
4847,0.45992,0.4877,0.43615,0.57996,0.9662,0.99176,0.91992,1.01022,0.31273,0.00765,0.78681,0.37399,46.14,0.0,0.0,1.0
43757,0.5669,0.456,0.4875,0.49596,0.56076,0.5917,0.53099,0.61021,0.14113,0.00092,0.44496,0.35336,81.25,0.0,0.0,1.0
76990,0.25193,0.2786,0.23031,0.38669,0.96067,0.97931,0.93232,0.99444,0.32824,0.00055,0.7072,0.35695,61.23,1.0,0.0,0.0
178130,0.64847,0.63159,0.67249,0.6647,0.68333,0.69946,0.664,0.70611,0.28082,0.00287,0.10537,0.12855,48.24,0.0,0.0,1.0
40933,0.26804,0.32237,0.19356,0.45806,0.7457,0.74905,0.73933,0.75287,0.51846,0.03112,0.53786,0.25243,75.27,0.0,1.0,0.0
98551,0.27387,0.34681,0.23935,0.49087,0.98751,0.9927,0.98025,0.99845,0.69049,0.03928,0.94743,0.71865,55.3,1.0,0.0,0.0
180850,0.84444,0.81636,0.87943,0.89075,0.91169,0.92589,0.88791,0.91105,0.45123,0.00434,0.09753,0.11701,38.45,0.0,0.0,1.0
83661,0.13782,0.19824,0.10423,0.25527,0.7859,0.92392,0.81782,0.96148,0.06746,0.00027,0.50966,0.19931,40.02,1.0,0.0,0.0
94674,0.32499,0.34653,0.29787,0.60913,0.92531,0.95186,0.90905,0.9782,0.29059,0.00129,0.9051,0.50855,78.91,1.0,0.0,0.0
41710,0.63829,0.63451,0.76488,0.80949,0.88745,0.98161,0.97811,1.10741,0.35008,0.00173,0.70341,0.39211,40.6,0.0,0.0,1.0
198617,0.73754,0.73861,0.72821,0.87856,0.9758,0.9862,0.94737,0.99415,0.52924,0.07611,0.16357,0.18995,51.53,0.0,0.0,1.0
99296,0.2367,0.23385,0.15097,0.33998,0.6828,0.79819,0.69754,0.86033,0.03603,0.00118,0.42503,0.15951,84.05,1.0,0.0,0.0
63583,0.31072,0.58673,0.48639,0.96688,0.97996,0.98558,0.98735,0.99346,0.88905,0.35759,0.8924,0.42974,70.89,1.0,0.0,0.0
188758,0.75973,0.72743,0.74426,0.78246,0.98704,0.99275,0.94963,0.99104,0.69231,0.12635,0.06938,0.08772,43.02,0.0,0.0,1.0
158345,0.68972,0.61409,0.66395,0.6811,0.69352,0.70012,0.68775,0.70857,0.51853,0.11066,0.12634,0.149,76.29,0.0,0.0,1.0
12528,0.6042,0.5705,0.57789,0.63198,0.69774,0.74689,0.66702,0.78188,0.35123,0.01053,0.5069,0.37548,68.57,0.0,0.0,1.0
34183,0.7194,0.68634,0.70046,0.70815,0.80003,0.85714,0.75476,0.8938,0.17329,0.00036,0.64444,0.51884,60.01,0.0,0.0,1.0
46325,0.24306,0.31223,0.1926,0.42386,0.90596,0.91602,0.8884,0.92477,0.4449,0.00184,0.6126,0.28809,63.09,0.0,1.0,0.0
166229,0.63322,0.53353,0.58987,0.64655,0.69695,0.6964,0.69335,0.69451,0.65747,0.27215,0.12157,0.14267,81.85,0.0,0.0,1.0
168189,0.51086,0.503,0.47987,0.54426,0.87659,0.93418,0.81375,0.97103,0.33518,0.03968,0.11029,0.12625,53.92,0.0,0.0,1.0
145553,0.7016,0.69827,0.67942,0.76804,0.99865,1.0116,0.95668,1.01854,0.69306,0.22873,0.10054,0.12436,37.47,0.0,0.0,1.0
147131,0.5871,0.57337,0.56037,0.61878,0.87055,0.91629,0.82231,0.94628,0.52517,0.17523,0.10353,0.12788,58.32,0.0,0.0,1.0
19119,0.58459,0.54539,0.58062,0.64279,0.66951,0.69259,0.63813,0.70753,0.15926,0.00079,0.54959,0.42106,75.52,0.0,0.0,1.0
21093,0.62326,0.60725,0.61753,0.67639,1.09535,1.10304,1.07891,1.1088,0.67281,0.05308,0.78412,0.48084,36.6,0.0,0.0,1.0
92340,0.98136,0.91935,0.96457,0.97691,0.98862,0.99411,0.97802,0.99963,0.65221,0.02532,0.13016,0.19119,46.57,0.0,1.0,0.0
111704,0.42995,0.36965,0.40244,0.4203,0.43918,0.45525,0.45503,0.48582,0.23435,0.00122,0.08201,0.10012,75.8,0.0,0.0,1.0
70598,0.24035,0.35311,0.19796,0.47796,0.89774,0.95645,0.83947,0.99061,0.06429,0.00029,0.6575,0.21208,50.98,1.0,0.0,0.0
30655,0.31938,0.29452,0.25307,0.35744,0.696,0.69917,0.6821,0.7017,0.38963,0.00529,0.33185,0.18353,75.29,0.0,0.0,1.0
15803,0.34866,0.32358,0.28462,0.3595,0.60422,0.63919,0.56935,0.65962,0.14025,0.00109,0.47184,0.26348,77.88,0.0,0.0,1.0
60102,0.25248,0.34287,0.22734,0.47107,0.97445,0.99022,0.94759,1.00053,0.40099,0.00068,0.88258,0.44439,31.95,1.0,0.0,0.0
5262,0.48504,0.3843,0.42058,0.40347,0.43431,0.46631,0.42121,0.49814,0.04187,0.00108,0.46819,0.32422,81.33,0.0,0.0,1.0
190868,0.67622,0.65785,0.68539,0.72368,0.98169,1.04164,0.999,1.04752,0.51321,0.04196,0.44975,0.33142,46.68,0.0,0.0,1.0
136151,0.40586,0.41095,0.38276,0.60061,0.74712,0.76467,0.71866,0.77804,0.20105,0.00107,0.10978,0.10774,78.59,0.0,0.0,1.0
96121,0.07397,0.04083,0.0619,0.09839,0.14223,0.19862,0.22737,0.30741,0.02837,0.00038,0.92139,0.79069,58.94,1.0,0.0,0.0
48083,0.29895,0.3049,0.26471,0.33087,0.75787,0.83646,0.69397,0.88266,0.10859,0.00369,0.64207,0.28499,61.55,0.0,0.0,1.0
75557,0.24273,0.30981,0.19013,0.46143,0.9389,0.96548,0.909,0.98795,0.24786,0.00063,0.4642,0.17852,71.69,1.0,0.0,0.0
190105,0.6585,0.71674,0.68987,1.01513,1.02633,1.03173,1.00908,1.03437,0.69147,0.21614,0.128,0.14821,38.68,0.0,0.0,1.0
54577,0.26741,0.32352,0.22775,0.43079,0.97275,0.98424,0.95726,0.99506,0.49977,0.00258,0.81148,0.40653,60.98,1.0,0.0,0.0
6448,0.7068,0.69023,0.6984,0.73251,0.9957,1.05068,0.93245,1.08519,0.3536,0.0035,0.63677,0.47003,42.02,0.0,0.0,1.0
1840,0.65093,0.53534,0.57573,0.56188,0.58749,0.61232,0.5654,0.62659,0.28032,0.0197,0.37078,0.22681,79.93,0.0,0.0,1.0
47557,0.3463,0.27646,0.24023,0.29255,0.48155,0.53215,0.43502,0.55649,0.01751,0.00116,0.29784,0.1638,84.38,0.0,0.0,1.0
193369,0.69127,0.66532,0.71607,0.75901,0.80658,0.87567,0.95548,1.0141,0.63156,0.16247,0.65333,0.47625,47.88,0.0,0.0,1.0
117007,0.86918,0.82414,0.84971,0.86467,0.89923,0.91165,0.8693,0.91299,0.70682,0.13032,0.08836,0.11037,48.75,0.0,0.0,1.0
88706,0.23424,0.32456,0.21524,0.5166,0.97744,0.98675,0.96207,0.99609,0.52925,0.00351,0.64952,0.32044,59.0,1.0,0.0,0.0
62966,0.16449,0.19897,0.14448,0.2998,0.99023,0.99478,0.98051,0.99962,0.67857,0.02714,0.6283,0.30998,45.77,1.0,0.0,0.0
140478,0.63438,0.57352,0.60778,0.67093,0.78751,0.79196,0.77894,0.79463,0.67093,0.28854,0.14608,0.1706,77.41,0.0,0.0,1.0
57836,0.64482,0.64546,0.61529,0.59027,0.61105,0.64662,0.61026,0.64255,0.18018,0.00048,0.89255,0.8939,54.31,1.0,0.0,0.0
44909,0.42757,0.4476,0.37633,0.61107,0.7599,0.76291,0.74976,0.76635,0.48935,0.01857,0.54976,0.33871,71.42,0.0,0.0,1.0
88398,0.24866,0.41148,0.20018,0.59122,0.98632,0.99162,0.98292,0.99758,0.75554,0.08906,0.73984,0.32176,60.05,1.0,0.0,0.0
69888,0.28336,0.34931,0.22784,0.49114,0.9865,0.99479,0.96636,1.00143,0.52201,0.0033,0.65071,0.29651,35.84,1.0,0.0,0.0
26986,1.08531,1.02616,1.07752,1.07562,1.09604,1.10925,1.06654,1.11864,0.56606,0.03314,0.76601,0.52199,32.4,0.0,0.0,1.0
59037,0.40836,0.44818,0.49802,0.71096,0.89232,0.93691,0.86021,0.97412,0.12854,0.00103,0.89028,0.64849,79.65,1.0,0.0,0.0
56413,0.3183,0.5086,0.30245,0.76451,0.97549,0.98352,0.97486,0.99302,0.71232,0.05971,0.95033,0.65993,70.17,1.0,0.0,0.0
192986,0.50597,0.48489,0.52412,0.54307,0.55449,0.56488,0.57398,0.58637,0.52839,0.21292,0.21396,0.23585,45.78,0.0,0.0,1.0
71871,0.24443,0.27154,0.18287,0.34615,0.89079,0.94329,0.84461,0.98052,0.08367,0.00063,0.73819,0.29164,74.38,1.0,0.0,0.0
196310,0.89153,0.84433,0.87871,0.88021,0.87974,0.87667,0.86311,0.86585,0.78081,0.16323,0.08168,0.09936,41.18,0.0,0.0,1.0
86415,0.19697,0.26659,0.15822,0.49351,0.97691,0.98323,0.98744,0.99206,0.92798,0.48847,0.74338,0.31873,73.73,1.0,0.0,0.0
170669,0.51329,0.53573,0.69801,0.78783,0.87935,0.94434,0.93417,0.94902,0.69539,0.10717,0.23486,0.27633,60.52,0.0,0.0,1.0
148961,0.75252,0.71807,0.7414,0.76685,0.92303,0.95879,0.8682,0.97258,0.56436,0.04984,0.06383,0.08037,35.5,0.0,0.0,1.0
178338,0.71233,0.64881,0.69011,0.69463,0.79124,0.8235,0.75311,0.84204,0.27668,0.00072,0.09705,0.11854,71.84,0.0,0.0,1.0
176987,0.84171,0.80005,0.83332,0.84061,0.91343,0.93763,0.86643,0.94441,0.39313,0.00422,0.43392,0.34025,47.81,0.0,0.0,1.0
78024,0.26688,0.37589,0.22563,0.52117,0.97573,0.99062,0.9439,1.00109,0.3564,0.00056,0.59976,0.25839,34.91,1.0,0.0,0.0
138648,0.69489,0.68028,0.6698,0.75701,0.98681,0.99048,0.95904,0.99041,0.57126,0.02958,0.07479,0.09366,46.47,0.0,0.0,1.0
66515,0.22992,0.26083,0.2063,0.37507,0.95174,0.97335,0.92986,0.99126,0.36856,0.00064,0.87806,0.44999,71.22,1.0,0.0,0.0
128280,0.7711,0.71366,0.75212,0.77178,0.77659,0.77691,0.7766,0.77638,0.7642,0.35991,0.1582,0.18793,68.83,0.0,0.0,1.0
48781,0.48946,0.49562,0.46236,0.53986,0.79798,0.87013,0.73908,0.91633,0.31098,0.03258,0.56197,0.30209,56.94,0.0,0.0,1.0
30779,0.36234,0.29354,0.32036,0.37654,0.51338,0.53351,0.47413,0.54172,0.05962,0.00239,0.3838,0.18436,84.74,0.0,0.0,1.0
152778,0.5132,0.52863,0.51452,0.59978,0.96649,1.054,1.03714,1.04883,0.75947,0.09254,0.70205,0.54387,31.38,0.0,0.0,1.0
48556,0.25981,0.27056,0.18093,0.39336,0.73199,0.73843,0.71782,0.74447,0.37711,0.00276,0.5655,0.25421,78.28,0.0,1.0,0.0
92390,0.29022,0.50859,0.21152,0.60303,0.82961,0.92339,0.76508,0.97583,0.01648,0.00048,0.78832,0.30858,70.13,1.0,0.0,0.0
92947,0.2908,0.31307,0.4588,0.49031,0.61877,0.77627,0.75918,0.98462,0.03441,0.0003,0.91267,0.74321,60.86,1.0,0.0,0.0
39232,0.59522,0.53386,0.55452,0.54657,0.6684,0.72113,0.62572,0.75306,0.134,0.0004,0.50657,0.38395,71.67,0.0,0.0,1.0
179099,0.56278,0.50277,0.52448,0.56458,0.71888,0.72478,0.70244,0.72864,0.48883,0.17226,0.4625,0.42063,73.28,0.0,0.0,1.0
64041,0.55701,0.63432,0.62695,0.82327,0.98984,0.99425,0.98125,0.99925,0.69275,0.03926,0.95199,0.73842,51.03,1.0,0.0,0.0
90532,0.56091,0.60242,0.75209,0.80249,0.88446,0.97222,0.93662,0.99617,0.38184,0.0005,0.96517,0.92431,54.13,1.0,0.0,0.0
115621,0.459,0.53271,0.65121,0.56203,0.57684,0.58318,0.46065,0.535,0.05398,0.01798,0.79781,0.61803,71.17,1.0,0.0,0.0
19305,0.30715,0.40326,0.25066,0.4606,0.80782,0.89758,0.73995,0.94838,0.02471,0.00033,0.85521,0.38792,64.57,1.0,0.0,0.0
103483,0.62266,0.57231,0.6064,0.62461,0.6322,0.63583,0.63585,0.63725,0.58863,0.20075,0.13603,0.16088,64.66,0.0,0.0,1.0
136744,0.60856,0.65492,0.6273,0.75759,0.98291,1.0035,0.94871,1.01866,0.29958,0.00041,0.65126,0.50326,45.95,0.0,0.0,1.0
129929,0.44107,0.45394,0.40646,0.55904,0.85824,0.86768,0.84284,0.877,0.53556,0.15275,0.18972,0.17871,70.96,0.0,0.0,1.0
88166,0.29596,0.36902,0.54646,0.57179,0.68031,0.79959,0.76575,0.94606,0.06382,0.00037,0.92593,0.78604,52.79,1.0,0.0,0.0
67183,0.24969,0.28252,0.17783,0.4423,0.92034,0.9461,0.91031,0.97405,0.32203,0.00123,0.89618,0.57433,80.33,1.0,0.0,0.0
109301,0.48438,0.62584,0.55306,0.7768,0.83458,0.90982,0.77054,0.95649,0.29866,0.0452,0.11893,0.11866,56.79,0.0,0.0,1.0
151930,0.72652,0.66926,0.72478,0.75046,0.76987,0.78948,0.7955,0.85067,0.67948,0.29853,0.12178,0.14675,70.76,0.0,0.0,1.0
63760,0.94208,0.87314,0.94041,0.9569,0.97513,0.98478,0.96184,0.99477,0.53939,0.00442,0.04367,0.06997,64.28,1.0,0.0,0.0
124169,0.73142,0.66975,0.74361,0.76335,0.77883,0.78641,0.7575,0.78581,0.61796,0.15115,0.10678,0.12965,73.27,0.0,0.0,1.0
178127,0.65576,0.58611,0.62711,0.66343,0.76108,0.77296,0.74198,0.77889,0.61872,0.18261,0.09415,0.11412,76.19,0.0,0.0,1.0
193055,0.75273,0.74403,0.73575,0.80597,0.9066,0.95258,0.85474,0.98093,0.50538,0.10729,0.0915,0.11544,51.19,0.0,0.0,1.0
58986,0.77771,0.7125,0.8113,0.67082,0.77272,0.88904,0.71031,0.95724,0.00952,0.00063,0.84723,0.57683,78.99,1.0,0.0,0.0
153896,0.88013,0.84046,0.8607,0.86305,0.91201,0.94739,0.86982,0.97081,0.69396,0.12377,0.05848,0.0749,31.24,0.0,0.0,1.0
173942,0.48244,0.44737,0.44708,0.50062,0.67343,0.71055,0.64387,0.73399,0.37211,0.0665,0.42423,0.253,72.85,0.0,0.0,1.0
142856,0.66906,0.70931,0.64742,0.78165,0.92829,0.97681,0.86502,1.00732,0.52911,0.07893,0.08021,0.09777,37.38,0.0,0.0,1.0
182777,0.86282,0.83053,0.88692,0.91588,0.94987,1.00863,0.98458,1.01916,0.81049,0.33344,0.12238,0.15029,34.23,0.0,0.0,1.0
99618,0.37805,0.45513,0.30859,0.5147,0.88207,0.94882,0.82828,0.98624,0.05411,0.00061,0.34712,0.18471,64.37,0.0,1.0,0.0
26054,0.64549,0.63209,0.64814,0.69173,1.00028,1.02435,0.96208,1.04088,0.34746,0.00183,0.67686,0.46142,46.91,0.0,0.0,1.0
196230,0.52866,0.53621,0.89522,0.91813,0.92585,0.92882,0.92744,0.93134,0.8366,0.2791,0.14324,0.17174,63.13,0.0,0.0,1.0
164590,0.72565,0.67359,0.70593,0.73851,0.88172,0.88528,0.86549,0.88583,0.71869,0.32141,0.16119,0.189,66.83,0.0,0.0,1.0
48001,0.41769,0.36962,0.51016,0.54868,0.57659,0.59277,0.54759,0.60323,0.12113,0.00097,0.49382,0.3886,82.75,0.0,0.0,1.0
116757,0.55363,0.47583,0.51155,0.535,0.67781,0.70799,0.64588,0.72468,0.2436,0.00099,0.0707,0.08406,80.11,0.0,0.0,1.0
144917,0.71674,0.68623,0.70094,0.74954,0.88961,0.91503,0.84808,0.92661,0.62182,0.09568,0.07299,0.09209,56.8,0.0,0.0,1.0
178000,0.83626,0.7555,0.81238,0.82876,0.84203,0.84731,0.82838,0.85125,0.50023,0.00478,0.0713,0.08943,71.1,0.0,0.0,1.0
156887,0.70147,0.69043,0.67863,0.77883,0.96798,0.9697,0.94866,0.96781,0.6882,0.11277,0.07568,0.09484,52.78,0.0,0.0,1.0
133145,0.758,0.72077,0.74045,0.76143,0.87367,0.91705,0.83187,0.94432,0.63841,0.13536,0.08005,0.09987,49.38,0.0,0.0,1.0
121552,0.50119,0.44134,0.45621,0.53912,0.73521,0.74125,0.72097,0.74595,0.40078,0.00503,0.07178,0.08441,79.93,0.0,0.0,1.0
7061,0.43847,0.47327,0.41648,0.55788,1.06847,1.08708,1.02839,1.10015,0.49469,0.06072,0.63969,0.36246,34.95,0.0,0.0,1.0
123423,0.74384,0.71534,0.73766,0.8021,0.8425,0.85355,0.81976,0.85937,0.71935,0.31362,0.12559,0.15199,68.72,0.0,0.0,1.0
113224,0.90901,0.86353,0.88808,0.89393,0.91442,0.92468,0.88351,0.92413,0.69862,0.14167,0.0899,0.11194,38.78,0.0,0.0,1.0
166616,0.25757,0.31884,0.22773,0.42136,1.04313,1.04585,1.04233,1.04952,0.89152,0.15284,0.28538,0.15001,31.15,0.0,0.0,1.0
62022,0.25809,0.46848,0.18998,0.62853,0.94134,0.97735,0.89884,0.99748,0.18139,0.00038,0.94427,0.4571,37.71,1.0,0.0,0.0
111298,0.53803,0.50741,0.50834,0.56301,0.74291,0.79266,0.71396,0.824,0.49364,0.27666,0.16279,0.18838,73.91,0.0,0.0,1.0
43916,0.55347,0.61681,0.55059,0.79678,1.0956,1.10877,1.0637,1.11737,0.5794,0.09577,0.8353,0.47408,39.0,0.0,0.0,1.0
111238,0.72945,0.69706,0.71058,0.73584,0.86417,0.91628,0.81649,0.94977,0.5545,0.04821,0.05895,0.07528,47.77,0.0,0.0,1.0
163735,0.64385,0.6039,0.63164,0.66088,0.80785,0.87619,0.83579,0.87752,0.53059,0.06577,0.61101,0.53165,60.25,0.0,0.0,1.0
453,0.47062,0.43857,0.42873,0.44812,0.68815,0.75915,0.63327,0.79836,0.07017,0.00041,0.5194,0.27189,67.41,0.0,0.0,1.0
102050,0.80342,0.75855,0.78483,0.80143,0.86248,0.88923,0.82827,0.90205,0.60532,0.04917,0.07094,0.08954,54.46,0.0,0.0,1.0
155191,0.54306,0.48556,0.50872,0.53956,0.65914,0.69341,0.63945,0.71495,0.47726,0.20203,0.38471,0.25713,74.58,0.0,0.0,1.0
116557,0.55106,0.54527,0.527,0.63212,0.85491,0.90839,0.80073,0.94138,0.38733,0.02719,0.06904,0.08651,58.68,0.0,0.0,1.0
54600,0.12789,0.10075,0.0914,0.08648,0.08851,0.08774,0.07905,0.08597,0.01925,0.00031,0.06265,0.05202,48.64,1.0,0.0,0.0
97259,0.2454,0.33203,0.22244,0.47209,0.9875,0.99201,0.98842,0.99749,0.83469,0.22691,0.92498,0.41394,63.2,1.0,0.0,0.0
199120,1.07437,1.01286,1.06468,1.07576,1.08913,1.09644,1.07456,1.10092,0.66476,0.02133,0.80617,0.54021,42.78,0.0,0.0,1.0
4028,0.66835,0.62444,0.64919,0.67567,0.80281,0.83163,0.77068,0.85119,0.42015,0.0201,0.56634,0.45147,63.91,0.0,0.0,1.0
39097,0.67015,0.64596,0.68973,0.69735,0.71474,0.73089,0.71494,0.74542,0.41691,0.02844,0.53705,0.34289,37.41,0.0,0.0,1.0
156019,0.61475,0.47832,0.5549,0.59781,0.61948,0.62687,0.61431,0.62866,0.5359,0.11101,0.08682,0.10277,84.45,0.0,0.0,1.0
90841,0.24824,0.37598,0.19737,0.53144,0.96126,0.98393,0.92476,0.9991,0.2783,0.00031,0.90218,0.45203,33.28,1.0,0.0,0.0
114101,0.28898,0.35392,0.25545,0.55116,1.01415,1.02856,0.98064,1.04061,0.44904,0.02401,0.39416,0.26168,38.22,0.0,0.0,1.0
144670,0.30274,0.30237,0.26221,0.41231,0.83321,0.83933,0.84194,0.84794,0.75692,0.3157,0.63671,0.35738,78.95,1.0,0.0,0.0
14268,0.55466,0.58253,0.53222,0.6154,0.96646,1.04712,0.88524,1.09312,0.12597,0.00039,0.68908,0.32566,32.56,0.0,0.0,1.0
172468,0.72987,0.85795,0.83943,1.01327,1.02866,1.03607,0.99953,1.0408,0.64598,0.21734,0.12144,0.14731,34.96,0.0,0.0,1.0
37096,0.42381,0.496,0.37314,0.66227,0.85043,0.85801,0.83476,0.86513,0.4574,0.01064,0.63275,0.31724,63.73,0.0,0.0,1.0
138439,0.65698,0.64072,0.64991,0.71046,0.7837,0.83842,0.74164,0.87319,0.37162,0.0112,0.10462,0.125,67.14,0.0,0.0,1.0
155657,0.63114,0.61409,0.63878,0.68088,1.00002,1.02586,0.95601,1.04341,0.59165,0.2173,0.48904,0.34699,45.04,0.0,0.0,1.0
135190,0.88213,0.8361,0.86507,0.8748,0.87756,0.87664,0.86882,0.87334,0.81448,0.21558,0.08761,0.1097,44.58,0.0,0.0,1.0
92208,0.33378,0.55687,0.2839,0.75184,0.98013,0.99012,0.95926,0.99892,0.47907,0.00194,0.94778,0.6729,53.64,1.0,0.0,0.0
50213,0.23611,0.32662,0.18179,0.41649,0.89495,0.95136,0.84229,0.98675,0.07353,0.00039,0.86871,0.35119,65.88,1.0,0.0,0.0
113202,0.70396,0.67558,0.68361,0.71768,0.84449,0.90211,0.7999,0.93956,0.52575,0.05637,0.09081,0.11077,53.97,0.0,0.0,1.0
178269,0.80433,0.75772,0.78614,0.80602,0.85908,0.88623,0.83316,0.90157,0.73536,0.28193,0.13141,0.15925,61.1,0.0,0.0,1.0
99011,0.17961,0.2765,0.14199,0.42854,0.8343,0.89274,0.87649,0.90593,0.48992,0.00315,0.47965,0.21889,60.96,1.0,0.0,0.0
112134,0.76721,0.72903,0.74923,0.78348,0.8955,0.92185,0.84991,0.93365,0.61215,0.10038,0.06643,0.08432,52.26,0.0,0.0,1.0
92960,0.12597,0.1002,0.09002,0.08082,0.08469,0.08614,0.07392,0.08549,0.00779,0.00027,0.06198,0.04806,35.24,1.0,0.0,0.0
147229,0.57985,0.59855,0.80359,0.83598,0.87423,0.91579,0.82786,0.9428,0.45164,0.17256,0.13344,0.16778,60.32,0.0,0.0,1.0
131556,1.01796,0.9547,0.99362,0.9522,0.98291,1.00808,0.92732,1.02221,0.33288,0.00183,0.05085,0.0644,36.31,0.0,0.0,1.0
10031,0.3342,0.60127,0.4888,0.97839,0.98871,0.99323,0.987,0.99864,0.78129,0.11898,0.86835,0.43322,51.13,1.0,0.0,0.0
71028,0.15223,0.20445,0.20778,0.44078,0.98471,0.99483,0.96734,1.0014,0.5283,0.00345,0.56103,0.27416,37.81,1.0,0.0,0.0
180118,0.65623,0.64027,0.64812,0.70479,0.91495,0.94214,0.87873,0.96089,0.54208,0.10336,0.61797,0.48538,53.16,0.0,0.0,1.0
95017,0.18905,0.2555,0.12351,0.27114,0.84653,0.94073,0.79088,0.98528,0.02416,0.00028,0.68479,0.2905,52.98,1.0,0.0,0.0
128186,0.69329,0.63439,0.66064,0.73098,0.77814,0.78624,0.7604,0.78928,0.66034,0.22973,0.12297,0.14672,75.37,0.0,0.0,1.0
93334,0.43177,0.64722,0.54517,0.92735,0.97179,0.98939,0.93864,1.0008,0.32825,0.00055,0.95068,0.65862,33.74,1.0,0.0,0.0
55896,0.34673,0.38283,0.29058,0.54433,0.87778,0.92506,0.85703,0.96587,0.1435,0.00112,0.87951,0.46628,81.64,1.0,0.0,0.0
167511,0.76419,0.73728,0.85238,0.93862,0.97827,0.99888,0.9216,1.00865,0.54684,0.07167,0.06101,0.07765,37.91,0.0,0.0,1.0
156095,0.68532,0.65247,0.70891,0.85717,0.99269,1.00776,0.94516,1.0167,0.69002,0.2791,0.11538,0.13828,39.37,0.0,0.0,1.0
18807,0.20203,0.30588,0.14815,0.43847,0.82215,0.87734,0.76949,0.91086,0.05785,0.00042,0.53708,0.21661,67.98,1.0,0.0,0.0
176361,0.71387,0.66999,0.69132,0.74162,0.81774,0.842,0.78545,0.85434,0.50303,0.06269,0.11922,0.1403,69.06,0.0,0.0,1.0
14711,0.67436,0.71973,1.02703,0.90358,0.96773,1.04823,0.88683,1.09478,0.13938,0.00049,0.77463,0.4477,32.83,0.0,0.0,1.0
33773,0.48993,0.40983,0.42521,0.41828,0.43175,0.44395,0.4149,0.44997,0.14227,0.00095,0.37518,0.30106,76.23,0.0,0.0,1.0
124244,0.49664,0.45101,0.48197,0.4877,0.49685,0.5004,0.48519,0.49363,0.28507,0.00314,0.0946,0.11514,64.7,0.0,0.0,1.0
13232,0.42088,0.36485,0.36853,0.41982,0.58559,0.60817,0.56281,0.62216,0.26631,0.01336,0.34378,0.2266,79.23,0.0,0.0,1.0
160710,0.65255,0.66875,0.81188,0.74161,0.82504,0.92628,0.77999,0.96744,0.10096,0.0003,0.58631,0.34569,46.96,0.0,0.0,1.0
119766,0.52674,0.46107,0.5353,0.68353,0.71198,0.72024,0.69554,0.72657,0.32663,0.00204,0.09585,0.10611,81.69,0.0,0.0,1.0
114571,0.29005,0.31053,0.2464,0.33546,0.83339,0.97391,0.85119,0.99565,0.06889,0.00034,0.20505,0.14266,44.74,0.0,0.0,1.0
87840,0.9803,0.91168,0.93598,0.85422,0.90642,0.9612,0.85044,0.99245,0.0774,0.00036,0.9318,0.80618,49.41,1.0,0.0,0.0
175318,0.41586,0.44638,0.39517,0.54396,0.8809,0.90079,0.85255,0.91483,0.32654,0.00227,0.5703,0.36175,58.42,0.0,0.0,1.0
36410,0.37149,0.28871,0.29296,0.33825,0.49043,0.52008,0.46998,0.53561,0.20033,0.00956,0.34123,0.19968,83.72,0.0,0.0,1.0
